timestamp_utc,elapsed_seconds,connected,rotation_hz,point_count,scan_point_count,last_update,error
2026-07-24T07:11:00.892056+00:00,1307.935,True,10.083333333333334,449,451,1784877060.801767,
2026-07-24T07:11:05.904025+00:00,1312.947,True,9.727777777777778,466,467,1784877065.8161037,
2026-07-24T07:11:10.932019+00:00,1317.975,True,10.016666666666667,452,454,1784877070.8512027,
2026-07-24T07:11:15.979892+00:00,1323.023,True,10.125,447,449,1784877075.9007456,
2026-07-24T07:11:21.093999+00:00,1328.137,True,10.102777777777778,447,449,1784877081.0087926,
2026-07-24T07:11:26.113227+00:00,1333.156,True,9.838888888888889,459,462,1784877086.05045,
2026-07-24T07:11:31.177107+00:00,1338.22,True,9.891666666666667,458,460,1784877091.092671,
2026-07-24T07:11:36.208841+00:00,1343.252,True,10.08611111111111,449,451,1784877096.133484,
2026-07-24T07:11:41.342015+00:00,1348.385,True,10.055555555555555,449,452,1784877101.282516,
2026-07-24T07:11:46.433983+00:00,1353.477,True,10.1,446,450,1784877106.385086,
2026-07-24T07:11:51.525913+00:00,1358.569,True,10.019444444444444,451,453,1784877111.4458964,
2026-07-24T07:11:56.696267+00:00,1363.739,True,9.936111111111112,463,465,1784877116.6123369,
2026-07-24T07:12:01.750834+00:00,1368.794,True,9.741666666666667,457,460,1784877121.7010295,
2026-07-24T07:12:06.807835+00:00,1373.851,True,10.016666666666667,451,453,1784877126.7159626,
2026-07-24T07:12:11.821309+00:00,1378.864,True,10.05,449,451,1784877131.7805688,
2026-07-24T07:12:16.904305+00:00,1383.947,True,9.744444444444444,464,467,1784877136.8409402,
2026-07-24T07:12:22.009290+00:00,1389.052,True,10.052777777777777,449,452,1784877141.9394407,
2026-07-24T07:12:27.057022+00:00,1394.1,True,10.130555555555556,446,449,1784877146.9870543,
2026-07-24T07:12:32.121638+00:00,1399.164,True,10.083333333333334,449,451,1784877152.0715942,
2026-07-24T07:12:37.191760+00:00,1404.234,True,10.08611111111111,457,460,1784877157.1178133,
2026-07-24T07:12:42.235809+00:00,1409.279,True,10.025,452,454,1784877162.1544244,
2026-07-24T07:12:47.266298+00:00,1414.309,True,10.125,447,449,1784877167.1869714,
2026-07-24T07:12:52.298830+00:00,1419.342,True,10.105555555555556,447,450,1784877172.234274,
2026-07-24T07:12:57.337400+00:00,1424.38,True,9.869444444444444,458,461,1784877177.246556,
2026-07-24T07:13:02.391314+00:00,1429.434,True,10.069444444444445,449,451,1784877182.3032079,
2026-07-24T07:13:07.452641+00:00,1434.495,True,10.102777777777778,447,449,1784877187.3561084,
2026-07-24T07:13:12.466233+00:00,1439.509,True,9.808333333333334,461,463,1784877192.3791611,
2026-07-24T07:13:17.484728+00:00,1444.527,True,9.955555555555556,455,457,1784877197.430316,
2026-07-24T07:13:22.533758+00:00,1449.576,True,10.091666666666667,449,451,1784877202.5229077,
2026-07-24T07:13:27.643567+00:00,1454.686,True,10.058333333333334,450,452,1784877207.5812292,
2026-07-24T07:13:32.695146+00:00,1459.738,True,9.852777777777778,458,461,1784877212.6164505,
2026-07-24T07:13:37.719605+00:00,1464.762,True,10.008333333333333,452,454,1784877217.6502435,
